model,rep,n_train_samples,n_test_samples,recurse_level,cov_scale,onehot,noise_dims,shuffle_label_frac,n_estimators,max_features,bootstrap,max_depth,n_jobs,train_01_error,train_mse,test_01_error,test_mse,IRM_L0,IRM_L1,IRM_L2,n_regions,ACTS_L2,IRM_entropy,n_total_leaves
deep_forest,3,1000,8192,0,1,True,0,None,3,1,False,27,-2,0.0,0.0,0.36,0.2924,947.0,1000.0000000000002,77.06995379379553,613,58.54912467321779,5.716789834172676,947
deep_forest,3,1000,8192,0,1,True,0,None,3,1,False,28,-2,0.0,0.0,0.3516,0.2918,978.0,1000.0000000000003,77.52992253890682,599,62.24146527838174,5.705324137757295,978
deep_forest,3,1000,8192,0,1,True,0,None,3,1,False,29,-2,0.0,0.0,0.3514,0.2849,973.0,1000.0000000000001,81.15554338566297,630,63.89053137985315,5.699679801799812,973
deep_forest,4,1000,8192,0,1,True,0,None,3,1,False,1,-2,0.472,0.247,0.4993,0.2509,6.0,1000.0000000000006,956.0864674982772,4,935.2047904068927,0.21105690212671369,6
deep_forest,4,1000,8192,0,1,True,0,None,3,1,False,2,-2,0.472,0.244,0.5002,0.2509,12.0,999.9999999999999,930.1949616433463,9,917.7930049853289,0.3556652379877223,12
deep_forest,4,1000,8192,0,1,True,0,None,3,1,False,3,-2,0.435,0.238,0.4662,0.2469,22.0,1000.0000000000001,693.6930156776845,19,597.0762095411271,1.1104636278498177,22
deep_forest,4,1000,8192,0,1,True,0,None,3,1,False,4,-2,0.351,0.23,0.4047,0.2446,35.0,1000.0,585.5686694715373,31,463.69602111728324,1.489205521469517,35
deep_forest,4,1000,8192,0,1,True,0,None,3,1,False,5,-2,0.303,0.19,0.374,0.2268,62.0,1000.0,439.99924242359015,81,354.30495339467103,2.2679060509220115,62
deep_forest,4,1000,8192,0,1,True,0,None,3,1,False,6,-2,0.247,0.167,0.3303,0.2097,89.0,1000.0000000000005,325.99352413472536,133,196.22436138257655,2.904322623496366,89
deep_forest,4,1000,8192,0,1,True,0,None,3,1,False,7,-2,0.17,0.126,0.302,0.2017,154.0,1000.0000000000001,244.75974614575273,179,163.1318485152424,3.530344545995261,154
deep_forest,4,1000,8192,0,1,True,0,None,3,1,False,8,-2,0.243,0.149,0.3284,0.2059,149.0,1000.0000000000003,288.7890425745256,116,199.42417105255822,3.2068988545621187,149
deep_forest,4,1000,8192,0,1,True,0,None,3,1,False,9,-2,0.142,0.11,0.3136,0.2076,241.0,1000.0,178.94443582048342,276,96.60227740586657,4.110602580623961,241
deep_forest,4,1000,8192,0,1,True,0,None,3,1,False,10,-2,0.126,0.094,0.3212,0.2159,302.0,1000.0000000000001,145.17881694272376,309,96.66436778875658,4.482577146551759,302
deep_forest,4,1000,8192,0,1,True,0,None,3,1,False,11,-2,0.089,0.069,0.3147,0.2184,390.0,1000.0,125.3679030338751,422,80.78366171448283,4.7930194498686,390
deep_forest,4,1000,8192,0,1,True,0,None,3,1,False,12,-2,0.074,0.059,0.3154,0.2289,450.0,1000.0,137.21920824400317,438,82.95782060782456,4.767465202136563,450
deep_forest,4,1000,8192,0,1,True,0,None,3,1,False,13,-2,0.04,0.039,0.325,0.242,592.0,1000.0,107.4781631567806,500,67.52777206453653,5.139113456327047,592
deep_forest,4,1000,8192,0,1,True,0,None,3,1,False,14,-2,0.04,0.033,0.3196,0.2469,600.0,1000.0000000000003,105.5619881080938,513,64.0,5.189287470991075,600
deep_forest,4,1000,8192,0,1,True,0,None,3,1,False,15,-2,0.026,0.03,0.3258,0.2442,646.0,1000.0000000000005,96.09717304201341,599,57.02630971753301,5.344247832072963,646
deep_forest,4,1000,8192,0,1,True,0,None,3,1,False,16,-2,0.006,0.012,0.3462,0.2643,792.0,1000.0000000000001,84.50509517840396,625,54.954526656136345,5.545162319620276,792
deep_forest,4,1000,8192,0,1,True,0,None,3,1,False,17,-2,0.004,0.009,0.3441,0.2666,809.0,1000.0000000000001,86.35971282953645,623,60.249481325568276,5.568707664440856,809
deep_forest,4,1000,8192,0,1,True,0,None,3,1,False,18,-2,0.003,0.008,0.3265,0.2603,801.0,1000.0000000000001,87.48333174572934,597,63.387695966961914,5.52837671826885,801
deep_forest,4,1000,8192,0,1,True,0,None,3,1,False,19,-2,0.0,0.004,0.337,0.2706,862.0,1000.0000000000003,92.43255799650781,570,74.36396977031282,5.5152392754354285,862
deep_forest,4,1000,8192,0,1,True,0,None,3,1,False,20,-2,0.002,0.004,0.3257,0.2633,869.0,1000.0000000000002,83.75493351969716,673,58.63446085707619,5.6374390101078795,869
deep_forest,4,1000,8192,0,1,True,0,None,3,1,False,21,-2,0.0,0.007,0.332,0.2651,802.0,1000.0000000000002,87.5226954693594,611,60.03332407921454,5.524547009932445,802
deep_forest,4,1000,8192,0,1,True,0,None,3,1,False,22,-2,0.006,0.008,0.3354,0.2762,851.0,1000.0000000000006,90.17637039589574,582,66.46803743153546,5.52179871629924,851
deep_forest,4,1000,8192,0,1,True,0,None,3,1,False,23,-2,0.0,0.001,0.3367,0.2756,891.0,1000.0000000000003,81.9403577135359,609,56.7097875150313,5.637024697379621,891
deep_forest,4,1000,8192,0,1,True,0,None,3,1,False,24,-2,0.0,0.001,0.3424,0.2821,927.0,1000.0000000000001,87.98737283143404,603,64.65291950097846,5.59616550863732,927
deep_forest,4,1000,8192,0,1,True,0,None,3,1,False,25,-2,0.0,0.002,0.3329,0.2685,889.0,1000.0000000000003,84.00661349626657,633,58.18934610390462,5.628122627129499,889
deep_forest,4,1000,8192,0,1,True,0,None,3,1,False,26,-2,0.0,0.001,0.3309,0.2653,881.0,1000.0000000000003,83.57963600994896,674,63.103090257134,5.676363419707183,881
