model,rep,n_train_samples,n_test_samples,recurse_level,cov_scale,onehot,noise_dims,shuffle_label_frac,n_estimators,max_features,bootstrap,max_depth,n_jobs,train_01_error,train_mse,test_01_error,test_mse,IRM_L0,IRM_L1,IRM_L2,n_regions,ACTS_L2,IRM_entropy,n_total_leaves
shallow_forest,2,1000,8192,0,0.15,True,0,None,3,1,False,5,-2,0.006,0.067,0.0284,0.0744,42.0,999.9999999999997,496.9439941616491,42,364.50514399662455,1.9595846677205517,42
shallow_forest,2,1000,8192,0,0.15,True,0,None,3,1,False,15,-2,0.0,0.0,0.0272,0.0201,104.0,1000.0000000000002,353.5049897494769,73,316.3826796776334,2.5736380774705134,104
shallow_forest,2,1000,8192,0,0.15,True,0,None,3,1,False,40,-2,0.0,0.0,0.0234,0.0192,85.0,1000.0000000000006,381.3414917542194,46,351.4313588739628,2.321155692625062,85
shallow_forest,2,1000,8192,0,0.15,True,0,None,4,1,False,2,-2,0.42,0.24,0.4291,0.2432,13.0,1000.0,823.7712819709121,7,654.3439462545673,0.6454104706785563,13
shallow_forest,2,1000,8192,0,0.15,True,0,None,4,1,False,5,-2,0.01,0.098,0.0186,0.1024,44.0,1000.0000000000002,477.61804823519805,27,344.69116611830947,1.8751354139448075,44
shallow_forest,2,1000,8192,0,0.15,True,0,None,4,1,False,15,-2,0.0,0.0,0.0239,0.0194,129.0,1000.0000000000002,340.7005650127396,71,280.2356151526783,2.64184546910076,129
shallow_forest,2,1000,8192,0,0.15,True,0,None,4,1,False,40,-2,0.0,0.0,0.0186,0.0168,123.0,1000.0000000000001,328.86699439134964,92,232.06033698157037,2.733846645697226,123
shallow_forest,2,1000,8192,0,0.15,True,0,None,5,1,False,2,-2,0.418,0.236,0.4281,0.2395,18.0,1000.0,836.731498152185,8,651.9677906154567,0.6478138847211545,18
shallow_forest,2,1000,8192,0,0.15,True,0,None,5,1,False,5,-2,0.012,0.074,0.0269,0.0814,57.0,1000.0000000000001,456.7602434538276,44,311.1591232793922,2.0537827958514274,57
shallow_forest,2,1000,8192,0,0.15,True,0,None,5,1,False,15,-2,0.0,0.0,0.0217,0.0196,156.0,1000.0000000000002,377.51556259312014,77,312.05768697470023,2.4426355712402588,156
shallow_forest,2,1000,8192,0,0.15,True,0,None,5,1,False,40,-2,0.0,0.0,0.0217,0.0167,147.0,1000.0000000000001,325.63378203128747,95,215.0255798736513,2.758586878600216,147
shallow_forest,2,1000,8192,0,0.15,True,0,None,7,1,False,2,-2,0.454,0.236,0.4658,0.2389,25.0,1000.0000000000001,861.4144040531271,10,650.4905840978792,0.5838897923208024,25
shallow_forest,2,1000,8192,0,0.15,True,0,None,7,1,False,5,-2,0.01,0.024,0.0123,0.0319,107.0,1000.0000000000001,408.3197026740648,52,353.1260398214779,2.1823712640540536,107
shallow_forest,2,1000,8192,0,0.15,True,0,None,7,1,False,15,-2,0.0,0.0,0.0217,0.0187,230.0,1000.0000000000002,327.8366317891537,117,219.33080039064282,2.7951252423720834,230
shallow_forest,2,1000,8192,0,0.15,True,0,None,7,1,False,40,-2,0.0,0.0,0.0212,0.0188,213.0,1000.0000000000003,354.6285207863323,82,260.16533204868017,2.6073045332859794,213
shallow_forest,2,1000,8192,0,0.15,True,0,None,10,1,False,2,-2,0.416,0.238,0.4276,0.2418,36.0,1000.0000000000011,837.13215205247,10,650.4905840978792,0.6505247892663447,36
shallow_forest,2,1000,8192,0,0.15,True,0,None,10,1,False,5,-2,0.01,0.047,0.017,0.0537,144.0,1000.0000000000005,410.3233602903935,77,254.9470533267643,2.2627807878886195,144
shallow_forest,2,1000,8192,0,0.15,True,0,None,10,1,False,15,-2,0.0,0.0,0.0159,0.0148,317.0,1000.0000000000001,334.56263987480725,134,212.4476406082214,2.79127236260563,317
shallow_forest,2,1000,8192,0,0.15,True,0,None,10,1,False,40,-2,0.0,0.0,0.0179,0.0162,293.0,1000.0000000000003,351.15025274090294,87,234.26907606425564,2.602651981844281,293
shallow_forest,2,1000,8192,0,0.15,True,0,None,13,1,False,2,-2,0.423,0.239,0.4451,0.2436,50.0,1000.0000000000015,720.7884900144273,8,651.9677906154567,0.886727195635453,50
shallow_forest,2,1000,8192,0,0.15,True,0,None,13,1,False,5,-2,0.006,0.078,0.0284,0.0878,171.0,1000.0000000000005,428.43996631235024,83,239.29897617833637,2.199731857875561,171
shallow_forest,2,1000,8192,0,0.15,True,0,None,13,1,False,15,-2,0.0,0.0,0.0178,0.0168,407.0,1000.0000000000005,348.360487980194,93,273.3093485411723,2.630503203554464,407
shallow_forest,2,1000,8192,0,0.15,True,0,None,13,1,False,40,-2,0.0,0.0,0.0193,0.0154,431.0,1000.0000000000003,318.603461501085,263,122.31925441237777,2.961411797490759,431
shallow_forest,2,1000,8192,0,0.15,True,0,None,16,1,False,2,-2,0.421,0.242,0.4445,0.246,57.0,1000.0000000000009,744.5338568947012,10,650.4905840978792,0.8201529898869196,57
shallow_forest,2,1000,8192,0,0.15,True,0,None,16,1,False,5,-2,0.005,0.045,0.0162,0.0516,218.0,1000.0000000000003,413.86572210984093,96,214.50407921529137,2.3122711920633585,218
shallow_forest,2,1000,8192,0,0.15,True,0,None,16,1,False,15,-2,0.0,0.0,0.0128,0.0145,489.0,1000.0000000000001,347.67974218380914,188,174.67111953611564,2.7126465782352973,489
shallow_forest,2,1000,8192,0,0.15,True,0,None,16,1,False,40,-2,0.0,0.0,0.0144,0.0146,507.0,1000.0000000000007,341.72209789169335,211,168.2914139223983,2.775705787266123,507
shallow_forest,2,1000,8192,0,0.15,True,0,None,20,1,False,2,-2,0.416,0.238,0.4276,0.2416,71.0,1000.0000000000018,865.8373750306693,10,650.4905840978792,0.5724647377308678,71
shallow_forest,2,1000,8192,0,0.15,True,0,None,20,1,False,5,-2,0.011,0.065,0.0172,0.0719,248.0,1000.0000000000005,440.0406288060229,89,242.7838544878963,2.1276383254573665,248
shallow_forest,2,1000,8192,0,0.15,True,0,None,20,1,False,15,-2,0.0,0.0,0.0168,0.0146,666.0,1000.0000000000005,322.069247212459,295,108.83014288330233,2.9612044626098104,666
shallow_forest,2,1000,8192,0,0.15,True,0,None,20,1,False,40,-2,0.0,0.0,0.0168,0.0155,708.0,1000.0000000000001,295.74666523901834,372,103.09219175087898,3.180873529172844,708
shallow_forest,2,1000,8192,0,0.15,True,0,None,40,1,False,2,-2,0.416,0.239,0.4276,0.2423,139.0,1000.0000000000038,819.545380836229,10,650.4905840978792,0.6836763039678523,139
shallow_forest,2,1000,8192,0,0.15,True,0,None,40,1,False,5,-2,0.004,0.063,0.0219,0.0716,519.0,1000.0000000000007,442.8339276749243,107,199.37903600930565,2.2022891131286673,519
shallow_forest,2,1000,8192,0,0.15,True,0,None,40,1,False,15,-2,0.0,0.0,0.0189,0.0148,1000.0,1000.0000000000007,339.00989292349567,318,126.94880858046679,2.832481855072333,1281
shallow_forest,2,1000,8192,0,0.15,True,0,None,40,1,False,40,-2,0.0,0.0,0.0159,0.0151,1000.0,1000.0000000000006,323.13416137883036,382,119.64113005150027,2.9846039799866197,1385
shallow_forest,3,1000,8192,0,0.15,True,0,None,1,1,False,2,-2,0.456,0.247,0.5093,0.2537,4.0,1000.0,742.8472252085216,4,742.8472252085216,0.8144419955990502,4
shallow_forest,3,1000,8192,0,0.15,True,0,None,1,1,False,5,-2,0.004,0.003,0.0205,0.0172,13.0,1000.0,430.16275989443807,13,430.16275989443807,1.8424791791484862,13
