Architecture,run,n_parameters,01_error-train,loss-train,regions-full-0/1-train,h*-full-0/1-train,Schatten1-full-0/1-train,regions-pen-0/1-train,h*-pen-0/1-train,Schatten1-pen-0/1-train,regions-full-true_label-train,h*-full-true_label-train,Schatten1-full-true_label-train,regions-pen-true_label-train,h*-pen-true_label-train,Schatten1-pen-true_label-train,regions-full-est_label-train,h*-full-est_label-train,Schatten1-full-est_label-train,regions-pen-est_label-train,h*-pen-est_label-train,Schatten1-pen-est_label-train,regions-full-est_proba-train,h*-full-est_proba-train,Schatten1-full-est_proba-train,regions-pen-est_proba-train,h*-pen-est_proba-train,Schatten1-pen-est_proba-train,01_error-test,loss-test,regions-full-0/1-test,h*-full-0/1-test,Schatten1-full-0/1-test,regions-pen-0/1-test,h*-pen-0/1-test,Schatten1-pen-0/1-test,regions-full-true_label-test,h*-full-true_label-test,Schatten1-full-true_label-test,regions-pen-true_label-test,h*-pen-true_label-test,Schatten1-pen-true_label-test,regions-full-est_label-test,h*-full-est_label-test,Schatten1-full-est_label-test,regions-pen-est_label-test,h*-pen-est_label-test,Schatten1-pen-est_label-test,regions-full-est_proba-test,h*-full-est_proba-test,Schatten1-full-est_proba-test,regions-pen-est_proba-test,h*-pen-est_proba-test,Schatten1-pen-est_proba-test,01_error-ood_22,loss-ood_22,regions-full-0/1-ood_22,h*-full-0/1-ood_22,Schatten1-full-0/1-ood_22,regions-pen-0/1-ood_22,h*-pen-0/1-ood_22,Schatten1-pen-0/1-ood_22,regions-full-true_label-ood_22,h*-full-true_label-ood_22,Schatten1-full-true_label-ood_22,regions-pen-true_label-ood_22,h*-pen-true_label-ood_22,Schatten1-pen-true_label-ood_22,regions-full-est_label-ood_22,h*-full-est_label-ood_22,Schatten1-full-est_label-ood_22,regions-pen-est_label-ood_22,h*-pen-est_label-ood_22,Schatten1-pen-est_label-ood_22,regions-full-est_proba-ood_22,h*-full-est_proba-ood_22,Schatten1-full-est_proba-ood_22,regions-pen-est_proba-ood_22,h*-pen-est_proba-ood_22,Schatten1-pen-est_proba-ood_22,01_error-ood_45,loss-ood_45,regions-full-0/1-ood_45,h*-full-0/1-ood_45,Schatten1-full-0/1-ood_45,regions-pen-0/1-ood_45,h*-pen-0/1-ood_45,Schatten1-pen-0/1-ood_45,regions-full-true_label-ood_45,h*-full-true_label-ood_45,Schatten1-full-true_label-ood_45,regions-pen-true_label-ood_45,h*-pen-true_label-ood_45,Schatten1-pen-true_label-ood_45,regions-full-est_label-ood_45,h*-full-est_label-ood_45,Schatten1-full-est_label-ood_45,regions-pen-est_label-ood_45,h*-pen-est_label-ood_45,Schatten1-pen-est_label-ood_45,regions-full-est_proba-ood_45,h*-full-est_proba-ood_45,Schatten1-full-est_proba-ood_45,regions-pen-est_proba-ood_45,h*-pen-est_proba-ood_45,Schatten1-pen-est_proba-ood_45
width,5,599,0.236,0.45986804,219,0.219,399.23088014113375,1000,1.0,1000.0,219,0.219,399.23088014113375,1000,1.0,1000.0,219,0.219,399.23088014113375,1000,1.0,1000.0,219,0.21320712045904167,217.50120161598093,1000,0.6088292817921925,512.7961159944534,0.30800000000000005,0.6186337,216,0.216,403.37194140621597,1000,1.0,1000.0,216,0.216,403.37194140621597,1000,1.0,1000.0,216,0.216,403.37194140621597,1000,1.0,1000.0,216,0.20786972008676588,217.07501375412832,1000,0.6113450905814336,512.5252686142921,0.34299999999999997,0.73075116,201,0.201,389.9149850520577,1000,1.0,1000.0,201,0.201,389.9149850520577,1000,1.0,1000.0,201,0.201,389.9149850520577,1000,1.0,1000.0,201,0.19858745325844201,207.69135228873645,1000,0.585209037933743,483.79029989242554,0.48,1.1028811,207,0.207,394.47186492291956,1000,1.0,1000.0,207,0.207,394.47186492291956,1000,1.0,1000.0,207,0.207,394.47186492291956,1000,1.0,1000.0,207,0.19908168479986865,204.97484280954873,1000,0.5729848064800456,475.5821478366852
width,5,687,0.22799999999999998,0.44333258,350,0.35,519.5873955431406,1000,1.0,1000.0,350,0.35,519.5873955431406,1000,1.0,1000.0,350,0.35,519.5873955431406,1000,1.0,1000.0,350,0.3207442282718725,287.90068933236006,1000,0.6378290838785515,548.0184233188629,0.29400000000000004,0.68134034,343,0.343,513.0967448906492,1000,1.0,1000.0,343,0.343,513.0967448906492,1000,1.0,1000.0,343,0.343,513.0967448906492,1000,1.0,1000.0,343,0.30719072595667624,286.73579964847477,1000,0.6477057450884302,559.6458375453949,0.381,0.8695345,347,0.347,520.2444870836594,1000,1.0,1000.0,347,0.347,520.2444870836594,1000,1.0,1000.0,347,0.347,520.2444870836594,1000,1.0,1000.0,347,0.3138251773730644,281.11485465593984,1000,0.6245845531632941,530.1267109513283,0.511,1.2278684,351,0.351,520.2894826823483,1000,1.0,1000.0,351,0.351,520.2894826823483,1000,1.0,1000.0,351,0.351,520.2894826823483,1000,1.0,1000.0,351,0.33219833274978494,284.95991604877565,1000,0.6126375002956128,523.2081913352013
width,5,781,0.249,0.48081243,246,0.246,432.86686737112774,1000,1.0,1000.0,246,0.246,432.86686737112774,1000,1.0,1000.0,246,0.246,432.86686737112774,1000,1.0,1000.0,246,0.2351722427246523,231.38220668715581,1000,0.596160500583923,510.0319703221321,0.29500000000000004,0.63597184,262,0.262,453.41710010822635,1000,1.0,1000.0,262,0.262,453.41710010822635,1000,1.0,1000.0,262,0.262,453.41710010822635,1000,1.0,1000.0,262,0.25028574922798014,239.66192815961372,1000,0.5939004585614569,503.3704050183296,0.352,0.77455086,260,0.26,447.2713831360623,1000,1.0,1000.0,260,0.26,447.2713831360623,1000,1.0,1000.0,260,0.26,447.2713831360623,1000,1.0,1000.0,260,0.25064713363187957,232.7768882962386,1000,0.5728411098564801,481.9423645734787,0.519,1.0985101,259,0.259,441.1476729531073,1000,1.0,1000.0,259,0.259,441.1476729531073,1000,1.0,1000.0,259,0.259,441.1476729531073,1000,1.0,1000.0,259,0.24524324031327327,217.27923568703238,1000,0.550175084830036,458.2484343647957
width,5,881,0.22599999999999998,0.45038083,315,0.315,481.8443806447941,1000,1.0,1000.0,315,0.315,481.8443806447941,1000,1.0,1000.0,315,0.315,481.8443806447941,1000,1.0,1000.0,315,0.29850611635742486,277.3442465669743,1000,0.6311331827596333,550.0554994344711,0.31100000000000005,0.6193052,299,0.299,464.1151833106488,1000,1.0,1000.0,299,0.299,464.1151833106488,1000,1.0,1000.0,299,0.299,464.1151833106488,1000,1.0,1000.0,299,0.28409387341178416,266.7041110165439,1000,0.6314508391404677,550.0978518128395,0.368,0.7618813,287,0.287,457.77085112695346,1000,1.0,1000.0,287,0.287,457.77085112695346,1000,1.0,1000.0,287,0.287,457.77085112695346,1000,1.0,1000.0,287,0.27653803192641624,257.1075496628558,1000,0.6133636408974175,527.6048183441162,0.528,1.1131661,285,0.285,456.65548386732786,1000,1.0,1000.0,285,0.285,456.65548386732786,1000,1.0,1000.0,285,0.285,456.65548386732786,1000,1.0,1000.0,285,0.26923672618903316,251.18549994683553,1000,0.599396928541321,511.5598857998848
width,5,987,0.265,0.4931802,262,0.262,447.1469120851232,1000,1.0,1000.0,262,0.262,447.1469120851232,1000,1.0,1000.0,262,0.262,447.1469120851232,1000,1.0,1000.0,262,0.24329275907129355,262.4903635091346,1000,0.6526427078516311,559.2388303875923,0.31699999999999995,0.6416653,251,0.251,435.3715300314951,1000,1.0,1000.0,251,0.251,435.3715300314951,1000,1.0,1000.0,251,0.251,435.3715300314951,1000,1.0,1000.0,251,0.2369026193405913,254.75828167564427,1000,0.6520196789415436,561.8301801085472,0.354,0.77034384,260,0.26,440.77656445433036,1000,1.0,1000.0,260,0.26,440.77656445433036,1000,1.0,1000.0,260,0.26,440.77656445433036,1000,1.0,1000.0,260,0.2496661575756371,256.4726589748726,1000,0.6282839067590282,533.1372688412666,0.504,1.164521,269,0.269,445.69957996423045,1000,1.0,1000.0,269,0.269,445.69957996423045,1000,1.0,1000.0,269,0.269,445.69957996423045,1000,1.0,1000.0,269,0.2508398327933615,255.96898878273842,1000,0.6244590692870308,530.8455127477646
width,5,1099,0.20399999999999996,0.42605242,445,0.445,614.3984236562158,1000,1.0,1000.0,445,0.445,614.3984236562158,1000,1.0,1000.0,445,0.445,614.3984236562158,1000,1.0,1000.0,445,0.4048714201547503,353.6115079907596,1000,0.6632261025198117,572.5510854721069,0.28800000000000003,0.8658474,447,0.447,615.1382485655929,1000,1.0,1000.0,447,0.447,615.1382485655929,1000,1.0,1000.0,447,0.447,615.1382485655929,1000,1.0,1000.0,447,0.40287769753895614,349.1623122116199,1000,0.6683757804639876,577.5093869566917,0.34299999999999997,1.0304222,445,0.445,613.0437853533512,1000,1.0,1000.0,445,0.445,613.0437853533512,1000,1.0,1000.0,445,0.445,613.0437853533512,1000,1.0,1000.0,445,0.4133178870334588,346.75028547606263,1000,0.6413591279646046,549.0898125767708,0.521,1.4882433,427,0.427,597.8173438300012,1000,1.0,1000.0,427,0.427,597.8173438300012,1000,1.0,1000.0,427,0.427,597.8173438300012,1000,1.0,1000.0,427,0.38967284711528205,329.0919533585437,1000,0.6306455788152978,537.5363733172417
width,5,1217,0.237,0.46083087,322,0.322,502.7407220126922,1000,1.0,1000.0,322,0.322,502.7407220126922,1000,1.0,1000.0,322,0.322,502.7407220126922,1000,1.0,1000.0,322,0.3130976446051657,281.6125833024251,1000,0.6070569237460038,515.9665203094482,0.30100000000000005,0.60720384,310,0.31,493.95070765613815,1000,1.0,1000.0,310,0.31,493.95070765613815,1000,1.0,1000.0,310,0.31,493.95070765613815,1000,1.0,1000.0,310,0.29514468298284063,267.77145981012615,1000,0.6073513701995359,517.6740987896919,0.344,0.73508984,287,0.287,471.80918782875005,1000,1.0,1000.0,287,0.287,471.80918782875005,1000,1.0,1000.0,287,0.287,471.80918782875005,1000,1.0,1000.0,287,0.278835579315118,253.9640715751407,1000,0.5742068898946224,479.4479833841324,0.511,1.1193955,309,0.309,489.51345164815933,1000,1.0,1000.0,309,0.309,489.51345164815933,1000,1.0,1000.0,309,0.309,489.51345164815933,1000,1.0,1000.0,309,0.2954565210019409,261.0527893003997,1000,0.5714594673250598,477.9608328342438
width,5,1341,0.21699999999999997,0.41904262,472,0.472,634.837898403408,1000,1.0,1000.0,472,0.472,634.837898403408,1000,1.0,1000.0,472,0.472,634.837898403408,1000,1.0,1000.0,472,0.42714511312446346,358.0764882303349,1000,0.6371530002542471,550.5090525150299,0.31799999999999995,0.7563845,477,0.477,638.6555885575899,1000,1.0,1000.0,477,0.477,638.6555885575899,1000,1.0,1000.0,477,0.477,638.6555885575899,1000,1.0,1000.0,477,0.4212378837009906,351.07868207546977,1000,0.6339762727913915,544.3757131695747,0.353,0.9678562,440,0.44,609.6290851524054,1000,1.0,1000.0,440,0.44,609.6290851524054,1000,1.0,1000.0,440,0.44,609.6290851524054,1000,1.0,1000.0,440,0.3986654329645294,331.0627806461264,1000,0.6110492846205232,514.9819594025612,0.513,1.5347736,446,0.446,610.8903284101186,1000,1.0,1000.0,446,0.446,610.8903284101186,1000,1.0,1000.0,446,0.446,610.8903284101186,1000,1.0,1000.0,446,0.39034236741969014,319.31316447328527,1000,0.5937901106846355,498.14008861780167
width,5,1471,0.21199999999999997,0.4261637,407,0.407,583.0048959210164,1000,1.0,1000.0,407,0.407,583.0048959210164,1000,1.0,1000.0,407,0.407,583.0048959210164,1000,1.0,1000.0,407,0.36303748486126586,319.6889782926594,1000,0.6330350111838928,533.4855451583862,0.31699999999999995,0.6877722,386,0.386,562.6058246195864,1000,1.0,1000.0,386,0.386,562.6058246195864,1000,1.0,1000.0,386,0.386,562.6058246195864,1000,1.0,1000.0,386,0.34877526282455873,310.25230042918975,1000,0.6455191831766788,547.8467063307762,0.355,0.87018687,397,0.397,571.7769221381973,1000,1.0,1000.0,397,0.397,571.7769221381973,1000,1.0,1000.0,397,0.397,571.7769221381973,1000,1.0,1000.0,397,0.35549340904436666,311.7281885664157,1000,0.6249844721699042,520.7728728055954,0.526,1.3338867,394,0.394,569.052423081539,1000,1.0,1000.0,394,0.394,569.052423081539,1000,1.0,1000.0,394,0.394,569.052423081539,1000,1.0,1000.0,394,0.3523682437623803,306.3847004370086,1000,0.6118821899636423,506.4090312719345
width,5,1607,0.21899999999999997,0.44105795,451,0.451,623.8303407217336,1000,1.0,1000.0,451,0.451,623.8303407217336,1000,1.0,1000.0,451,0.451,623.8303407217336,1000,1.0,1000.0,451,0.4041118800597798,348.82035506320113,1000,0.635944842322398,548.0024671554565,0.29200000000000004,0.6664149,440,0.44,612.9711247868297,1000,1.0,1000.0,440,0.44,612.9711247868297,1000,1.0,1000.0,440,0.44,612.9711247868297,1000,1.0,1000.0,440,0.38759615693351546,338.3602745372563,1000,0.6445823109359591,559.1827092766762,0.357,0.7940547,439,0.439,611.2092172853444,1000,1.0,1000.0,439,0.439,611.2092172853444,1000,1.0,1000.0,439,0.439,611.2092172853444,1000,1.0,1000.0,439,0.3777865892128942,325.5443601140192,1000,0.6198201043868177,528.9163189530373,0.49,1.1368212,439,0.439,612.4346348465822,1000,1.0,1000.0,439,0.439,612.4346348465822,1000,1.0,1000.0,439,0.439,612.4346348465822,1000,1.0,1000.0,439,0.39309271800423434,325.0414651915647,1000,0.6057091847679885,521.5495124459267
width,5,1749,0.241,0.44710788,393,0.393,557.9962341167729,1000,1.0,1000.0,393,0.393,557.9962341167729,1000,1.0,1000.0,393,0.393,557.9962341167729,1000,1.0,1000.0,393,0.374616815887739,326.1149169937542,1000,0.6233161255939675,525.7473407387733,0.31299999999999994,0.66388214,376,0.376,545.1238586153092,1000,1.0,1000.0,376,0.376,545.1238586153092,1000,1.0,1000.0,376,0.376,545.1238586153092,1000,1.0,1000.0,376,0.3569103613439084,318.17952462795665,1000,0.6309786157279537,532.4879259467125,0.387,0.86667186,373,0.373,537.8493613954433,1000,1.0,1000.0,373,0.373,537.8493613954433,1000,1.0,1000.0,373,0.373,537.8493613954433,1000,1.0,1000.0,373,0.3573693248381176,308.46812339268115,1000,0.5972278968648451,495.5558654665947,0.514,1.2409995,365,0.365,529.994064920038,1000,1.0,1000.0,365,0.365,529.994064920038,1000,1.0,1000.0,365,0.365,529.994064920038,1000,1.0,1000.0,365,0.3406340088738335,298.67231128925187,1000,0.5897979354595311,483.9997763633728
width,5,1897,0.21499999999999997,0.41569304,500,0.5,655.3007434738054,1000,1.0,1000.0,500,0.5,655.3007434738054,1000,1.0,1000.0,500,0.5,655.3007434738054,1000,1.0,1000.0,500,0.461074844644318,389.3511589634103,1000,0.6561328456724608,573.5208979845047,0.32099999999999995,0.69500864,516,0.516,672.8208605110351,1000,1.0,1000.0,516,0.516,672.8208605110351,1000,1.0,1000.0,516,0.516,672.8208605110351,1000,1.0,1000.0,516,0.47433952846437133,402.6154080596967,1000,0.6587717980620287,574.8989695906639,0.35,0.8415768,492,0.492,652.1815954704477,1000,1.0,1000.0,492,0.492,652.1815954704477,1000,1.0,1000.0,492,0.492,652.1815954704477,1000,1.0,1000.0,492,0.452908309249346,378.1542405285893,1000,0.6335062493511254,543.7028822302818,0.486,1.2025762,493,0.493,653.1668593803133,1000,1.0,1000.0,493,0.493,653.1668593803133,1000,1.0,1000.0,493,0.493,653.1668593803133,1000,1.0,1000.0,493,0.4550914660383164,376.19621757905867,1000,0.6273775229355484,539.8699083328247
width,5,2051,0.22299999999999998,0.44301626,467,0.467,630.8462661716628,1000,1.0,1000.0,467,0.467,630.8462661716628,1000,1.0,1000.0,467,0.467,630.8462661716628,1000,1.0,1000.0,467,0.40005546443185114,340.2957781559753,1000,0.6269906185892303,531.1436567306519,0.30000000000000004,0.93854964,435,0.435,608.1006935869286,1000,1.0,1000.0,435,0.435,608.1006935869286,1000,1.0,1000.0,435,0.435,608.1006935869286,1000,1.0,1000.0,435,0.3829784622134903,331.58546841508866,1000,0.6349639396170929,544.3506647348404,0.346,1.0860616,422,0.422,598.820630237233,1000,1.0,1000.0,422,0.422,598.820630237233,1000,1.0,1000.0,422,0.422,598.820630237233,1000,1.0,1000.0,422,0.3671009279663567,313.18290966977594,1000,0.603211949389586,503.18887490034103,0.517,1.5338564,419,0.419,593.9614116703444,1000,1.0,1000.0,419,0.419,593.9614116703444,1000,1.0,1000.0,419,0.419,593.9614116703444,1000,1.0,1000.0,419,0.357141775414247,302.96622201318195,1000,0.5964179881939584,496.75764513015747
width,5,2211,0.21199999999999997,0.42061278,525,0.525,675.6979301185653,1000,1.0,1000.0,525,0.525,675.6979301185653,1000,1.0,1000.0,525,0.525,675.6979301185653,1000,1.0,1000.0,525,0.4554805223086599,396.28195404145805,1000,0.667378574194881,571.6098005771637,0.31299999999999994,1.0501047,544,0.544,687.2321550501761,1000,1.0,1000.0,544,0.544,687.2321550501761,1000,1.0,1000.0,544,0.544,687.2321550501761,1000,1.0,1000.0,544,0.4687882078288922,408.01604035549093,1000,0.6761234298169716,583.1060218214989,0.375,1.3079305,523,0.523,673.6548793324188,1000,1.0,1000.0,523,0.523,673.6548793324188,1000,1.0,1000.0,523,0.523,673.6548793324188,1000,1.0,1000.0,523,0.4552556231531536,385.94122484320474,1000,0.6428514335076237,541.8895157575607,0.522,1.9947957,527,0.527,673.406648956126,1000,1.0,1000.0,527,0.527,673.406648956126,1000,1.0,1000.0,527,0.527,673.406648956126,1000,1.0,1000.0,527,0.4516624312820081,378.66982440206596,1000,0.6348338902536789,534.5199922323227
width,5,2377,0.21599999999999997,0.4013959,602,0.602,740.2249229787546,1000,1.0,1000.0,602,0.602,740.2249229787546,1000,1.0,1000.0,602,0.602,740.2249229787546,1000,1.0,1000.0,602,0.5044622671018815,431.5900055823197,1000,0.6658637143210948,567.1116170883179,0.31499999999999995,0.7625226,604,0.604,738.0852156687994,1000,1.0,1000.0,604,0.604,738.0852156687994,1000,1.0,1000.0,604,0.604,738.0852156687994,1000,1.0,1000.0,604,0.5064265148616757,435.6631721020202,1000,0.674994814322939,576.0213271379471,0.33899999999999997,0.9353654,586,0.586,725.7617653580356,1000,1.0,1000.0,586,0.586,725.7617653580356,1000,1.0,1000.0,586,0.586,725.7617653580356,1000,1.0,1000.0,586,0.50109919657307,422.80580807865005,1000,0.6528797549574924,546.6567192673683,0.45999999999999996,1.3384104,592,0.592,730.1877877749769,1000,1.0,1000.0,592,0.592,730.1877877749769,1000,1.0,1000.0,592,0.592,730.1877877749769,1000,1.0,1000.0,592,0.49443779754435924,410.3495497144143,1000,0.6333556005101179,527.4336079955101
width,5,2549,0.19699999999999995,0.3986517,574,0.574,706.5831680982777,1000,1.0,1000.0,574,0.574,706.5831680982777,1000,1.0,1000.0,574,0.574,706.5831680982777,1000,1.0,1000.0,574,0.506319533453337,438.4007791767667,1000,0.7086394944819902,625.7696014642715,0.31999999999999995,1.0191107,565,0.565,701.2553530057792,1000,1.0,1000.0,565,0.565,701.2553530057792,1000,1.0,1000.0,565,0.565,701.2553530057792,1000,1.0,1000.0,565,0.4980561904467501,434.91360196314156,1000,0.7088533044748949,625.5134689807892,0.345,1.2503422,565,0.565,703.1030249364928,1000,1.0,1000.0,565,0.565,703.1030249364928,1000,1.0,1000.0,565,0.565,703.1030249364928,1000,1.0,1000.0,565,0.5090904612168725,435.5356435990216,1000,0.6937011633972241,608.1157789230347,0.505,2.0953085,567,0.567,706.7887503886989,1000,1.0,1000.0,567,0.567,706.7887503886989,1000,1.0,1000.0,567,0.567,706.7887503886989,1000,1.0,1000.0,567,0.5097810361216877,431.0356499638301,1000,0.682640764177306,598.5966408848763
width,5,2727,0.18400000000000005,0.3695805,657,0.657,773.291739023221,1000,1.0,1000.0,657,0.657,773.291739023221,1000,1.0,1000.0,657,0.657,773.291739023221,1000,1.0,1000.0,657,0.5830031399669474,493.20405428153754,1000,0.695087948928628,600.7044882178307,0.32699999999999996,0.95158577,647,0.647,767.1947660466992,1000,1.0,1000.0,647,0.647,767.1947660466992,1000,1.0,1000.0,647,0.647,767.1947660466992,1000,1.0,1000.0,647,0.5565409545389002,480.0851431698753,1000,0.6986892198991157,603.9963689446449,0.379,1.1223037,636,0.636,757.5247478915346,1000,1.0,1000.0,636,0.636,757.5247478915346,1000,1.0,1000.0,636,0.636,757.5247478915346,1000,1.0,1000.0,636,0.5439187450875003,462.88903693785846,1000,0.6784979262947729,576.5380388498306,0.5369999999999999,1.7395896,632,0.632,753.0920848858493,1000,1.0,1000.0,632,0.632,753.0920848858493,1000,1.0,1000.0,632,0.632,753.0920848858493,1000,1.0,1000.0,632,0.5377828839207379,453.1814633367664,1000,0.6710118633142944,569.8756964802742
width,5,2911,0.237,0.46474665,677,0.677,793.2589277214042,1000,1.0,1000.0,677,0.677,793.2589277214042,1000,1.0,1000.0,677,0.677,793.2589277214042,1000,1.0,1000.0,677,0.6338883586430097,543.3824363884496,1000,0.7418035834747051,675.3975151777267,0.348,0.8942383,674,0.674,789.0904100844457,1000,1.0,1000.0,674,0.674,789.0904100844457,1000,1.0,1000.0,674,0.674,789.0904100844457,1000,1.0,1000.0,674,0.6163911243059312,528.688133922319,1000,0.7361937565710021,666.8539139032364,0.37,1.0708154,662,0.662,782.9251784411723,1000,1.0,1000.0,662,0.662,782.9251784411723,1000,1.0,1000.0,662,0.662,782.9251784411723,1000,1.0,1000.0,662,0.6284638188929756,531.737767914393,1000,0.7292875142713179,661.9109682440758,0.511,1.5778724,671,0.671,789.197866507815,1000,1.0,1000.0,671,0.671,789.197866507815,1000,1.0,1000.0,671,0.671,789.197866507815,1000,1.0,1000.0,671,0.6214741767894851,523.6998033742639,1000,0.720101011597872,652.6125765442848
width,5,3101,0.18100000000000005,0.36748004,634,0.634,761.9861646094915,1000,1.0,1000.0,634,0.634,761.9861646094915,1000,1.0,1000.0,634,0.634,761.9861646094915,1000,1.0,1000.0,634,0.536383777025141,458.1658460146131,1000,0.6837930072157252,597.8365792036057,0.31200000000000006,0.8545599,642,0.642,765.7989140253635,1000,1.0,1000.0,642,0.642,765.7989140253635,1000,1.0,1000.0,642,0.642,765.7989140253635,1000,1.0,1000.0,642,0.5482036961270809,463.882792877982,1000,0.6929145782181232,612.0030711889267,0.359,0.997077,649,0.649,769.3797162066338,1000,1.0,1000.0,649,0.649,769.3797162066338,1000,1.0,1000.0,649,0.649,769.3797162066338,1000,1.0,1000.0,649,0.5450236357865996,454.8151467025156,1000,0.6726549269502207,583.254131436348,0.514,1.4494203,626,0.626,751.8340462915252,1000,1.0,1000.0,626,0.626,751.8340462915252,1000,1.0,1000.0,626,0.626,751.8340462915252,1000,1.0,1000.0,626,0.5343358755889431,441.4715438504052,1000,0.6591350012841483,571.1089594960213
width,5,3297,0.18799999999999994,0.38281068,699,0.699,803.6071364620377,1000,1.0,1000.0,699,0.699,803.6071364620377,1000,1.0,1000.0,699,0.699,803.6071364620377,1000,1.0,1000.0,699,0.6000731560396415,493.36478068907985,1000,0.680493473616379,598.4020770192146,0.31599999999999995,0.84662217,670,0.67,783.4467291338719,1000,1.0,1000.0,670,0.67,783.4467291338719,1000,1.0,1000.0,670,0.67,783.4467291338719,1000,1.0,1000.0,670,0.5979210939230277,490.350016720377,1000,0.6867145518084888,602.4297270178795,0.358,1.1274737,671,0.671,784.4529645045277,1000,1.0,1000.0,671,0.671,784.4529645045277,1000,1.0,1000.0,671,0.671,784.4529645045277,1000,1.0,1000.0,671,0.5857793818772911,476.7523141624447,1000,0.6671920895462364,581.3932020068169,0.499,1.9745257,692,0.692,797.8581792658846,1000,1.0,1000.0,692,0.692,797.8581792658846,1000,1.0,1000.0,692,0.692,797.8581792658846,1000,1.0,1000.0,692,0.5919095812192136,476.41690021608656,1000,0.6583764587812131,569.9539318084717
width,5,3499,0.20799999999999996,0.4121482,582,0.582,720.3211601096604,1000,1.0,1000.0,582,0.582,720.3211601096604,1000,1.0,1000.0,582,0.582,720.3211601096604,1000,1.0,1000.0,582,0.5021271155237312,431.588549341627,1000,0.679038973714165,581.2123051285744,0.32299999999999995,0.8518533,571,0.571,708.191746025459,1000,1.0,1000.0,571,0.571,708.191746025459,1000,1.0,1000.0,571,0.571,708.191746025459,1000,1.0,1000.0,571,0.49282721719405326,428.55246985146624,1000,0.6849239374648469,585.9610413312912,0.379,1.1161544,589,0.589,719.2763857791335,1000,1.0,1000.0,589,0.589,719.2763857791335,1000,1.0,1000.0,589,0.589,719.2763857791335,1000,1.0,1000.0,589,0.49470153189827626,418.70887614489124,1000,0.661054209414657,556.082056760788,0.514,1.6663847,580,0.58,716.1584807845816,1000,1.0,1000.0,580,0.58,716.1584807845816,1000,1.0,1000.0,580,0.58,716.1584807845816,1000,1.0,1000.0,580,0.4917205036405111,409.77525519182564,1000,0.6412343028005241,536.1162936091423
width,5,3707,0.19799999999999995,0.39013776,753,0.753,845.8994124871671,1000,1.0,1000.0,753,0.753,845.8994124871671,1000,1.0,1000.0,753,0.753,845.8994124871671,1000,1.0,1000.0,753,0.6369933445888887,516.2709250266963,1000,0.6779493464020563,602.8987308144569,0.349,0.8255945,759,0.759,847.7792984790323,1000,1.0,1000.0,759,0.759,847.7792984790323,1000,1.0,1000.0,759,0.759,847.7792984790323,1000,1.0,1000.0,759,0.6521818081984532,532.704244409033,1000,0.6955437527603172,623.5263407826424,0.368,0.91981167,753,0.753,842.6794766297523,1000,1.0,1000.0,753,0.753,842.6794766297523,1000,1.0,1000.0,753,0.753,842.6794766297523,1000,1.0,1000.0,753,0.6302611467800348,511.31076517146204,1000,0.6766441686123706,601.1918304562569,0.498,1.3803645,750,0.75,840.7972398469277,1000,1.0,1000.0,750,0.75,840.7972398469277,1000,1.0,1000.0,750,0.75,840.7972398469277,1000,1.0,1000.0,750,0.635336224533057,510.9118307961256,1000,0.6661467640547204,595.2353912591934
