model,rep,n_train_samples,n_test_samples,dims,onehot,shuffle_label_frac,n_estimators,max_features,bootstrap,max_depth,n_jobs,train_01_error,train_mse,test_01_error,test_mse,IRM_L0,IRM_L1,IRM_L2,n_regions,ACTS_L2,IRM_entropy,n_total_leaves
shallow_forest,8,1000,8192,100,True,None,20,sqrt,False,5,-2,0.007,0.037,0.0624,0.0816,586.0,1000.0,181.5304519908437,1000,31.622776601683793,4.7189351732695535,586
shallow_forest,8,1000,8192,100,True,None,20,sqrt,False,15,-2,0.0,0.0,0.0604,0.0745,1000.0,1000.0000000000001,126.4451066668853,1000,31.622776601683793,5.552840268596155,2209
shallow_forest,8,1000,8192,100,True,None,20,sqrt,False,40,-2,0.0,0.0,0.058,0.0704,1000.0,1000.0000000000001,142.90519584675707,1000,31.622776601683793,5.421322982851827,2115
shallow_forest,8,1000,8192,100,True,None,20,sqrt,False,None,-2,0.0,0.0,0.0619,0.0714,1000.0,1000.0000000000002,135.08173451655114,1000,31.622776601683793,5.487690408350218,2125
shallow_forest,9,1000,8192,100,True,None,1,sqrt,False,2,-2,0.157,0.124,0.1864,0.1455,4.0,1000.0,559.2226747906419,4,559.2226747906419,1.2569654219333608,4
shallow_forest,9,1000,8192,100,True,None,1,sqrt,False,5,-2,0.135,0.099,0.2554,0.1897,29.0,1000.0,305.5585050362696,29,305.5585050362696,2.6756192650426494,29
shallow_forest,9,1000,8192,100,True,None,1,sqrt,False,15,-2,0.0,0.0,0.2542,0.2542,127.0,1000.0,191.79676743887003,127,191.79676743887003,3.85589166086896,127
shallow_forest,9,1000,8192,100,True,None,1,sqrt,False,40,-2,0.0,0.0,0.2438,0.2438,121.0,1000.0,225.90706053596466,121,225.90706053596466,3.7209839885931273,121
shallow_forest,9,1000,8192,100,True,None,1,sqrt,False,None,-2,0.0,0.0,0.1665,0.1665,88.0,1000.0,415.1192599723602,88,415.1192599723602,2.652640414278277,88
shallow_forest,9,1000,8192,100,True,None,2,sqrt,False,2,-2,0.155,0.115,0.1573,0.1206,8.0,1000.0,519.3582578529006,8,462.376469989553,1.5173931875255413,8
shallow_forest,9,1000,8192,100,True,None,2,sqrt,False,5,-2,0.046,0.05,0.1346,0.104,57.0,1000.0,333.86149822943054,159,200.65393093582793,2.8131673814643037,57
shallow_forest,9,1000,8192,100,True,None,2,sqrt,False,15,-2,0.0,0.0,0.2448,0.1598,206.0,999.9999999999999,230.882004495803,347,158.58751527153706,3.889352823471876,206
shallow_forest,9,1000,8192,100,True,None,2,sqrt,False,40,-2,0.0,0.0,0.2426,0.1552,234.0,999.9999999999998,201.6853985790741,445,112.26753760548951,4.0946713107958725,234
shallow_forest,9,1000,8192,100,True,None,2,sqrt,False,None,-2,0.0,0.0,0.2123,0.1316,203.0,999.9999999999999,212.50529405170118,392,111.20251795710384,3.919925459023752,203
shallow_forest,9,1000,8192,100,True,None,3,sqrt,False,2,-2,0.149,0.138,0.1862,0.1545,12.0,1000.0000000000001,423.8933303975843,56,209.32271735289507,1.9826759342038927,12
shallow_forest,9,1000,8192,100,True,None,3,sqrt,False,5,-2,0.053,0.074,0.1786,0.1385,85.0,999.9999999999999,194.97977103051252,627,52.820450584977024,3.7038670189906577,85
shallow_forest,9,1000,8192,100,True,None,3,sqrt,False,15,-2,0.0,0.0,0.1349,0.1086,290.0,1000.0000000000002,207.37298656178825,570,72.29107828771127,4.073450474627472,290
shallow_forest,9,1000,8192,100,True,None,3,sqrt,False,40,-2,0.0,0.0,0.1597,0.1246,349.0,1000.0000000000002,150.77356090066544,797,45.05552130427524,4.5906152963565825,349
shallow_forest,9,1000,8192,100,True,None,3,sqrt,False,None,-2,0.0,0.0,0.153,0.1215,342.0,999.9999999999999,168.9760009258382,805,44.63182720884279,4.517652205192027,342
shallow_forest,9,1000,8192,100,True,None,4,sqrt,False,2,-2,0.168,0.154,0.209,0.172,16.0,1000.0,419.88421022943925,115,152.95097253695383,2.0748941967900825,16
shallow_forest,9,1000,8192,100,True,None,4,sqrt,False,5,-2,0.039,0.053,0.1205,0.1003,105.0,999.9999999999999,263.6939513906225,609,82.21921916437786,3.4195458029136656,105
shallow_forest,9,1000,8192,100,True,None,4,sqrt,False,15,-2,0.0,0.0,0.158,0.1094,450.0,1000.0,155.59362133455215,910,36.6333181680284,4.656365599952546,450
shallow_forest,9,1000,8192,100,True,None,4,sqrt,False,40,-2,0.0,0.0,0.1437,0.0997,434.0,999.9999999999999,168.93859831311488,884,38.34057902536163,4.560267155293393,434
shallow_forest,9,1000,8192,100,True,None,4,sqrt,False,None,-2,0.0,0.0,0.1229,0.0899,387.0,1000.0000000000001,212.07103762654626,703,67.74953874381728,4.204861407768316,387
shallow_forest,9,1000,8192,100,True,None,5,sqrt,False,2,-2,0.069,0.12,0.1079,0.1354,20.0,1000.0,390.11003575914316,319,93.30594836343501,2.303990440611968,20
shallow_forest,9,1000,8192,100,True,None,5,sqrt,False,5,-2,0.024,0.058,0.1112,0.1084,151.0,1000.0000000000002,178.86531245604894,936,35.156791662493895,4.072047884568252,151
shallow_forest,9,1000,8192,100,True,None,5,sqrt,False,15,-2,0.0,0.0,0.1238,0.103,549.0,1000.0000000000001,147.69292467819844,967,33.1058907144937,4.828369599367815,549
shallow_forest,9,1000,8192,100,True,None,5,sqrt,False,40,-2,0.0,0.0,0.1117,0.0937,520.0,1000.0000000000002,185.9485950471259,896,38.47076812334269,4.551436217315494,520
shallow_forest,9,1000,8192,100,True,None,5,sqrt,False,None,-2,0.0,0.0,0.1013,0.0844,490.0,1000.0,193.82817132708027,855,39.74921382870358,4.4313368156405,490
shallow_forest,9,1000,8192,100,True,None,7,sqrt,False,2,-2,0.077,0.135,0.1078,0.146,28.0,1000.0,359.1851321862773,612,54.01851534427802,2.525386649528741,28
shallow_forest,9,1000,8192,100,True,None,7,sqrt,False,5,-2,0.026,0.051,0.104,0.0984,194.0,1000.0000000000002,222.7548299941312,902,43.266615305567875,3.970077787304649,194
shallow_forest,9,1000,8192,100,True,None,7,sqrt,False,15,-2,0.0,0.0,0.0939,0.0846,730.0,1000.0000000000001,157.71428571428567,995,31.78049716414141,4.888456577517168,730
shallow_forest,9,1000,8192,100,True,None,7,sqrt,False,40,-2,0.0,0.0,0.0865,0.082,720.0,1000.0000000000001,167.68799988705945,989,32.0,4.806545315875895,720
shallow_forest,9,1000,8192,100,True,None,7,sqrt,False,None,-2,0.0,0.0,0.0856,0.0798,697.0,1000.0000000000001,187.59356848990188,965,34.14674215792775,4.647190394816637,697
shallow_forest,9,1000,8192,100,True,None,10,sqrt,False,2,-2,0.085,0.157,0.1119,0.1673,40.0,1000.0000000000001,354.74435865845703,941,33.52610922848042,2.751202476918256,40
shallow_forest,9,1000,8192,100,True,None,10,sqrt,False,5,-2,0.013,0.046,0.0792,0.0953,292.0,1000.0000000000001,191.99656246922757,995,31.78049716414141,4.364008760068974,292
shallow_forest,9,1000,8192,100,True,None,10,sqrt,False,15,-2,0.0,0.0,0.0865,0.0807,1000.0,1000.0000000000002,132.77469638451444,1000,31.622776601683793,5.272393689742677,1115
shallow_forest,9,1000,8192,100,True,None,10,sqrt,False,40,-2,0.0,0.0,0.0822,0.0814,1000.0,1000.0000000000002,150.0935708150086,998,31.71750305430741,5.0888485131672345,1063
shallow_forest,9,1000,8192,100,True,None,10,sqrt,False,None,-2,0.0,0.0,0.0836,0.0821,1000.0,1000.0000000000001,138.26214232392033,999,31.654383582688826,5.230227889629548,1095
shallow_forest,9,1000,8192,100,True,None,13,sqrt,False,2,-2,0.108,0.125,0.1276,0.1344,52.0,1000.0,367.71163450976934,972,32.49615361854384,2.74094947984372,52
shallow_forest,9,1000,8192,100,True,None,13,sqrt,False,5,-2,0.012,0.046,0.0624,0.094,376.0,1000.0000000000003,193.19711245346045,1000,31.622776601683793,4.476354120533719,376
shallow_forest,9,1000,8192,100,True,None,13,sqrt,False,15,-2,0.0,0.0,0.0615,0.076,1000.0,1000.0000000000001,124.03363735401084,1000,31.622776601683793,5.411636885772879,1397
shallow_forest,9,1000,8192,100,True,None,13,sqrt,False,40,-2,0.0,0.0,0.0684,0.0772,1000.0,1000.0,143.46745708558285,1000,31.622776601683793,5.2830598140158544,1393
shallow_forest,9,1000,8192,100,True,None,13,sqrt,False,None,-2,0.0,0.0,0.0696,0.0743,1000.0,1000.0000000000001,158.57829902946028,1000,31.622776601683793,5.1444560209080334,1322
shallow_forest,9,1000,8192,100,True,None,16,sqrt,False,2,-2,0.04,0.133,0.0704,0.1456,64.0,1000.0,348.33900513723694,997,31.71750305430741,2.936365033107711,64
shallow_forest,9,1000,8192,100,True,None,16,sqrt,False,5,-2,0.009,0.046,0.0592,0.0907,465.0,1000.0000000000002,170.76907836315095,1000,31.622776601683793,4.720726160772452,465
shallow_forest,9,1000,8192,100,True,None,16,sqrt,False,15,-2,0.0,0.0,0.059,0.072,1000.0,1000.0,134.40569416881115,1000,31.622776601683793,5.399893143440207,1689
shallow_forest,9,1000,8192,100,True,None,16,sqrt,False,40,-2,0.0,0.0,0.0688,0.0714,1000.0,1000.0000000000002,139.00741886676408,1000,31.622776601683793,5.366720223461709,1664
shallow_forest,9,1000,8192,100,True,None,16,sqrt,False,None,-2,0.0,0.0,0.0602,0.0706,1000.0,1000.0000000000001,132.2749858249851,1000,31.622776601683793,5.3875886449113,1685
shallow_forest,9,1000,8192,100,True,None,20,sqrt,False,2,-2,0.052,0.128,0.0813,0.1387,80.0,1000.0000000000003,345.1397325721859,986,32.0624390837628,2.944549385725405,80
shallow_forest,9,1000,8192,100,True,None,20,sqrt,False,5,-2,0.006,0.044,0.0575,0.0904,574.0,1000.0000000000002,175.63040739006445,1000,31.622776601683793,4.777895935403258,574
shallow_forest,9,1000,8192,100,True,None,20,sqrt,False,15,-2,0.0,0.0,0.0559,0.0727,1000.0,1000.0000000000002,125.1625343303658,1000,31.622776601683793,5.550900992519609,2158
shallow_forest,9,1000,8192,100,True,None,20,sqrt,False,40,-2,0.0,0.0,0.0547,0.0704,1000.0,1000.0000000000001,120.29193655436761,1000,31.622776601683793,5.578124496741367,2159
shallow_forest,9,1000,8192,100,True,None,20,sqrt,False,None,-2,0.0,0.0,0.0602,0.0697,1000.0,1000.0000000000002,145.52743727558732,1000,31.622776601683793,5.382014085175944,2081
shallow_forest,10,1000,8192,100,True,None,1,sqrt,False,2,-2,0.357,0.224,0.4008,0.239,4.0,1000.0,531.6032355055789,4,531.6032355055789,1.3124271328432378,4
shallow_forest,10,1000,8192,100,True,None,1,sqrt,False,5,-2,0.089,0.071,0.1979,0.1603,30.0,1000.0,374.8252926364495,30,374.8252926364495,2.4124357389245272,30
shallow_forest,10,1000,8192,100,True,None,1,sqrt,False,15,-2,0.0,0.0,0.2266,0.2266,111.0,1000.0,251.79356624028344,111,251.79356624028344,3.4583452907977796,111
shallow_forest,10,1000,8192,100,True,None,1,sqrt,False,40,-2,0.0,0.0,0.2108,0.2108,113.0,1000.0,286.1992313057462,113,286.1992313057462,3.3588582008815004,113
shallow_forest,10,1000,8192,100,True,None,1,sqrt,False,None,-2,0.0,0.0,0.2163,0.2163,99.0,1000.0,314.1400961354663,99,314.1400961354663,3.195388527806118,99
shallow_forest,10,1000,8192,100,True,None,2,sqrt,False,2,-2,0.222,0.172,0.266,0.1896,8.0,1000.0,459.42028688337217,16,323.1129833355509,1.72472212975902,8
shallow_forest,10,1000,8192,100,True,None,2,sqrt,False,5,-2,0.052,0.052,0.1432,0.1112,57.0,1000.0000000000001,296.72124966035034,223,168.6238417306402,3.083361522095899,57
shallow_forest,10,1000,8192,100,True,None,2,sqrt,False,15,-2,0.0,0.0,0.2273,0.1414,216.0,999.9999999999998,179.01396593562185,438,90.47651629014017,4.123111503998334,216
shallow_forest,10,1000,8192,100,True,None,2,sqrt,False,40,-2,0.0,0.0,0.2046,0.1325,197.0,1000.0000000000001,234.7296317042226,368,140.84743519141554,3.8012423250641243,197
shallow_forest,10,1000,8192,100,True,None,2,sqrt,False,None,-2,0.0,0.0,0.2083,0.1325,207.0,1000.0,209.15663986591483,396,112.69427669584645,3.8995919878576246,207
shallow_forest,10,1000,8192,100,True,None,3,sqrt,False,2,-2,0.177,0.162,0.2258,0.1776,12.0,1000.0,383.4376669609344,60,169.33989488599548,2.1126994963955514,12
shallow_forest,10,1000,8192,100,True,None,3,sqrt,False,5,-2,0.038,0.047,0.1284,0.1024,87.0,1000.0000000000001,248.55985194717186,451,103.03397497913006,3.4126850037453025,87
shallow_forest,10,1000,8192,100,True,None,3,sqrt,False,15,-2,0.0,0.0,0.1467,0.1164,328.0,1000.0,170.39300976794146,759,49.678969393496885,4.418548038450704,328
shallow_forest,10,1000,8192,100,True,None,3,sqrt,False,40,-2,0.0,0.0,0.1425,0.1145,320.0,1000.0000000000001,181.67553495173755,704,54.7905101272109,4.337117344063087,320
shallow_forest,10,1000,8192,100,True,None,3,sqrt,False,None,-2,0.0,0.0,0.1459,0.1167,316.0,1000.0,183.72805991464668,695,60.860496218811754,4.291114196708097,316
shallow_forest,10,1000,8192,100,True,None,4,sqrt,False,2,-2,0.163,0.155,0.2006,0.1717,16.0,1000.0000000000002,373.908578398517,178,119.01260437449471,2.2629286999310594,16
shallow_forest,10,1000,8192,100,True,None,4,sqrt,False,5,-2,0.032,0.049,0.1196,0.1013,124.0,1000.0,209.88151419312754,690,60.23288138550239,3.795522101497512,124
shallow_forest,10,1000,8192,100,True,None,4,sqrt,False,15,-2,0.0,0.0,0.1481,0.1033,418.0,999.9999999999999,226.20344824957903,727,64.97691897897283,4.227751621279312,418
shallow_forest,10,1000,8192,100,True,None,4,sqrt,False,40,-2,0.0,0.0,0.1448,0.102,392.0,1000.0000000000002,187.80375395609116,780,50.35871324805669,4.349978754009474,392
shallow_forest,10,1000,8192,100,True,None,4,sqrt,False,None,-2,0.0,0.0,0.1323,0.0957,372.0,1000.0,185.72661360182073,834,43.22036556994862,4.3432383733571065,372
shallow_forest,10,1000,8192,100,True,None,5,sqrt,False,2,-2,0.1,0.115,0.136,0.1298,20.0,1000.0,378.8140440902369,220,117.43083070471741,2.29560811387213,20
shallow_forest,10,1000,8192,100,True,None,5,sqrt,False,5,-2,0.031,0.049,0.0991,0.0971,146.0,999.9999999999999,218.22245530650596,874,40.496913462633174,3.813533594568644,146
shallow_forest,10,1000,8192,100,True,None,5,sqrt,False,15,-2,0.0,0.0,0.1119,0.0966,532.0,1000.0,172.0732402205526,884,41.012193308819754,4.60396630249877,532
shallow_forest,10,1000,8192,100,True,None,5,sqrt,False,40,-2,0.0,0.0,0.1117,0.0974,543.0,1000.0000000000002,172.79722219989532,955,33.555923471125034,4.712754210980018,543
shallow_forest,10,1000,8192,100,True,None,5,sqrt,False,None,-2,0.0,0.0,0.1207,0.1015,532.0,1000.0000000000003,149.95092530558122,956,33.555923471125034,4.805938936443733,532
shallow_forest,10,1000,8192,100,True,None,7,sqrt,False,2,-2,0.112,0.133,0.1456,0.1467,28.0,1000.0000000000001,355.80784770687103,607,53.98147830506312,2.5625910626026736,28
shallow_forest,10,1000,8192,100,True,None,7,sqrt,False,5,-2,0.016,0.05,0.0856,0.101,205.0,1000.0,198.318338197218,964,33.13608305156178,4.155231817985013,205
shallow_forest,10,1000,8192,100,True,None,7,sqrt,False,15,-2,0.0,0.0,0.0792,0.0759,682.0,1000.0,178.3235994546122,979,32.43454948045371,4.691093835507674,682
shallow_forest,10,1000,8192,100,True,None,7,sqrt,False,40,-2,0.0,0.0,0.095,0.0798,630.0,1000.0000000000001,217.6536285955654,908,38.18376618407357,4.391369649179368,630
shallow_forest,10,1000,8192,100,True,None,7,sqrt,False,None,-2,0.0,0.0,0.083,0.079,695.0,1000.0000000000001,164.2086775901882,987,32.18695387886216,4.814070708667191,695
shallow_forest,10,1000,8192,100,True,None,10,sqrt,False,2,-2,0.064,0.113,0.0969,0.1318,40.0,1000.0,361.52294532989185,811,43.58898943540674,2.632011271656616,40
shallow_forest,10,1000,8192,100,True,None,10,sqrt,False,5,-2,0.018,0.045,0.0782,0.0922,277.0,1000.0000000000002,203.58452789934702,995,31.811947441173732,4.250433390836486,277
shallow_forest,10,1000,8192,100,True,None,10,sqrt,False,15,-2,0.0,0.0,0.0768,0.0768,1000.0,1000.0000000000003,145.18078385240935,1000,31.622776601683793,5.127304238615123,1026
shallow_forest,10,1000,8192,100,True,None,10,sqrt,False,40,-2,0.0,0.0,0.083,0.0799,1000.0,1000.0000000000002,140.89315100458222,1000,31.622776601683793,5.173778350022881,1069
shallow_forest,10,1000,8192,100,True,None,10,sqrt,False,None,-2,0.0,0.0,0.0802,0.0784,1000.0,1000.0000000000002,152.79640048116318,1000,31.622776601683793,5.0689156035254985,1021
shallow_forest,10,1000,8192,100,True,None,13,sqrt,False,2,-2,0.064,0.122,0.1046,0.1376,52.0,1000.0000000000001,363.858692254279,864,36.932370625238775,2.7168643849190914,52
shallow_forest,10,1000,8192,100,True,None,13,sqrt,False,5,-2,0.017,0.036,0.0747,0.0816,378.0,1000.0000000000001,191.53636081640715,995,31.811947441173732,4.4469624386037765,378
shallow_forest,10,1000,8192,100,True,None,13,sqrt,False,15,-2,0.0,0.0,0.0723,0.077,1000.0,1000.0000000000003,146.12898573990304,1000,31.622776601683793,5.2168767638249145,1348
shallow_forest,10,1000,8192,100,True,None,13,sqrt,False,40,-2,0.0,0.0,0.0646,0.0715,1000.0,1000.0,162.1371688986259,1000,31.622776601683793,5.123834410342231,1286
shallow_forest,10,1000,8192,100,True,None,13,sqrt,False,None,-2,0.0,0.0,0.0713,0.0779,1000.0,1000.0000000000001,144.98969561427296,1000,31.622776601683793,5.249776206412108,1337
shallow_forest,10,1000,8192,100,True,None,16,sqrt,False,2,-2,0.056,0.124,0.0885,0.1364,64.0,1000.0000000000002,352.26941704823025,975,32.43454948045371,2.8796125991781283,64
shallow_forest,10,1000,8192,100,True,None,16,sqrt,False,5,-2,0.005,0.04,0.068,0.0883,460.0,1000.0000000000001,176.5330838327479,1000,31.622776601683793,4.6819315991455985,460
shallow_forest,10,1000,8192,100,True,None,16,sqrt,False,15,-2,0.0,0.0,0.0665,0.0689,1000.0,1000.0,148.96861561248397,1000,31.622776601683793,5.2559680159891435,1608
shallow_forest,10,1000,8192,100,True,None,16,sqrt,False,40,-2,0.0,0.0,0.0598,0.0761,1000.0,999.9999999999998,130.77106068431195,999,31.654383582688826,5.445534070623815,1742
shallow_forest,10,1000,8192,100,True,None,16,sqrt,False,None,-2,0.0,0.0,0.0669,0.0701,1000.0,1000.0000000000001,155.25636561023833,1000,31.622776601683793,5.2100602750881855,1557
shallow_forest,10,1000,8192,100,True,None,20,sqrt,False,2,-2,0.055,0.138,0.0889,0.154,80.0,1000.0000000000001,348.16376175587266,999,31.654383582688826,2.982991144120649,80
shallow_forest,10,1000,8192,100,True,None,20,sqrt,False,5,-2,0.008,0.038,0.0587,0.0846,585.0,1000.0000000000001,185.56652445955868,1000,31.622776601683793,4.724625850905547,585
shallow_forest,10,1000,8192,100,True,None,20,sqrt,False,15,-2,0.0,0.0,0.0597,0.07,1000.0,1000.0,133.45193891435224,1000,31.622776601683793,5.463173827399812,2075
shallow_forest,10,1000,8192,100,True,None,20,sqrt,False,40,-2,0.0,0.0,0.0626,0.0722,1000.0,1000.0000000000001,146.0833837231326,1000,31.622776601683793,5.3491399673023405,2037
shallow_forest,10,1000,8192,100,True,None,20,sqrt,False,None,-2,0.0,0.0,0.0593,0.069,1000.0,1000.0,150.2674116367218,1000,31.622776601683793,5.337194654272586,2005
shallow_forest,11,1000,8192,100,True,None,1,sqrt,False,2,-2,0.269,0.181,0.3055,0.2017,4.0,1000.0,516.4823327084868,4,516.4823327084868,1.353962644637317,4
shallow_forest,11,1000,8192,100,True,None,1,sqrt,False,5,-2,0.128,0.098,0.2311,0.1842,32.0,1000.0,281.31121556027585,32,281.31121556027585,2.8445247478000053,32
shallow_forest,11,1000,8192,100,True,None,1,sqrt,False,15,-2,0.0,0.0,0.2466,0.2466,115.0,1000.0,225.43291685111117,115,225.43291685111117,3.693362969832276,115
shallow_forest,11,1000,8192,100,True,None,1,sqrt,False,40,-2,0.0,0.0,0.2052,0.2052,109.0,1000.0,285.552096822979,109,285.552096822979,3.32290475668025,109
shallow_forest,11,1000,8192,100,True,None,1,sqrt,False,None,-2,0.0,0.0,0.2208,0.2208,106.0,1000.0,260.67604416209787,106,260.67604416209787,3.4061180636140826,106
shallow_forest,11,1000,8192,100,True,None,2,sqrt,False,2,-2,0.224,0.172,0.2521,0.1857,8.0,1000.0,427.1761931568753,16,287.5795542106566,1.8231514889438567,8
shallow_forest,11,1000,8192,100,True,None,2,sqrt,False,5,-2,0.059,0.06,0.1703,0.1179,56.0,1000.0,301.7813778217602,167,191.41055352304897,2.9277917567391465,56
shallow_forest,11,1000,8192,100,True,None,2,sqrt,False,15,-2,0.0,0.0,0.1766,0.1136,170.0,999.9999999999999,347.6736975958923,249,286.46814831670207,3.1377355044900783,170
shallow_forest,11,1000,8192,100,True,None,2,sqrt,False,40,-2,0.0,0.0,0.2345,0.1552,221.0,999.9999999999998,189.10975649077437,410,101.49876846543509,4.091198595710499,221
shallow_forest,11,1000,8192,100,True,None,2,sqrt,False,None,-2,0.0,0.0,0.2174,0.1435,221.0,1000.0,171.15051855019314,489,79.48584779695062,4.242715408464277,221
shallow_forest,11,1000,8192,100,True,None,3,sqrt,False,2,-2,0.159,0.133,0.1925,0.1489,12.0,999.9999999999999,434.18531629810883,32,252.73306075778848,1.9011523251689306,12
shallow_forest,11,1000,8192,100,True,None,3,sqrt,False,5,-2,0.041,0.052,0.1202,0.1014,87.0,1000.0,234.30322234233142,536,76.27581530209953,3.508465593051544,87
shallow_forest,11,1000,8192,100,True,None,3,sqrt,False,15,-2,0.0,0.0,0.1542,0.1221,339.0,1000.0,161.75221104447928,782,45.9782557302906,4.471782983399587,339
shallow_forest,11,1000,8192,100,True,None,3,sqrt,False,40,-2,0.0,0.0,0.1514,0.1187,329.0,1000.0000000000002,179.36369011963748,661,66.94774081326419,4.412588822360344,329
shallow_forest,11,1000,8192,100,True,None,3,sqrt,False,None,-2,0.0,0.0,0.1379,0.1093,305.0,999.9999999999999,211.9061637192797,635,72.04165461731151,4.170670099661817,305
shallow_forest,11,1000,8192,100,True,None,4,sqrt,False,2,-2,0.17,0.16,0.1941,0.1703,16.0,1000.0,427.33344708786836,145,157.28318409798297,2.0916300430233155,16
shallow_forest,11,1000,8192,100,True,None,4,sqrt,False,5,-2,0.033,0.051,0.118,0.1007,116.0,1000.0000000000001,224.35267994833492,645,72.71863585079137,3.7336382540223862,116
